,Name,Batch_ID,Avg RHL (mm),Max RHL (mm),Min RHL (mm),Total RHD (mm2),Max RHL Delta (mm),Max RHL Delta Pos (mm),Max RHD Delta (mm2),Max RHD Delta Pos (mm),Elongation Zone Distance (mm),Elongation Zone Start (mm),Elongation Zone Stop (mm),Elongation Zone Gradient,Root Thickness (mm),Root Length (mm),RH Pixel Intensity Mean,Background Pixel Intensity Mean,RH:Background Pixel Ratio
0,kloka_0020,kloka,1.9062860438292963,2.6568627450980395,0.0,88.90051903114187,2.519607843137255,2.156862745098039,0.4424259900038447,2.156862745098039,4.509803921568627,0.5882352941176471,5.098039215686274,0.4691028936849158,0.9635854341736695,26.666666666666668,140.58531736084964,193.11799201819943,0.7279762796394491
0,kloka_0019,kloka,1.9291069368924039,2.784313725490196,0.0,79.29613610149943,2.156862745098039,4.117647058823529,0.39657823913879275,4.117647058823529,2.1568627450980395,2.549019607843137,4.705882352941177,0.5705753336201167,1.1172549019607843,23.333333333333332,153.77099493813748,206.3822626783432,0.7450785399024191
0,kloka_0018,kloka,1.7582720588235294,2.5588235294117645,0.0,48.172914263744715,1.0098039215686276,4.313725490196078,0.15609381007304884,4.313725490196078,3.5294117647058822,0.9803921568627451,4.509803921568627,0.5753576428655282,1.0686274509803921,15.686274509803921,147.14034203093425,196.727068993786,0.7479415150315789
0,kloka_0017,kloka,1.7654335171568627,2.465686274509804,0.0,78.62754709727028,2.450980392156863,19.019607843137255,0.4459823144944252,19.019607843137255,4.313725490196079,0.5882352941176471,4.901960784313726,0.42707894741914015,1.0467571644042233,25.098039215686274,143.22495786200645,191.46601101243814,0.7480437760449408
0,kloka_0016,kloka,1.6647691334598353,2.568627450980392,0.0,52.422625913110345,1.245098039215686,8.627450980392156,0.18021914648212226,8.627450980392156,3.7254901960784315,1.1764705882352942,4.901960784313726,0.5148592180302978,1.04437564499484,18.235294117647058,144.79416570558098,183.86835616492922,0.7874882264988607
0,kloka_0015,kloka,1.8407239819004524,2.666666666666667,0.0,40.44530949634756,1.3823529411764708,6.862745098039215,0.23865820838139176,6.862745098039215,1.7647058823529411,0.9803921568627451,2.7450980392156863,1.148319286106923,1.0742296918767507,12.745098039215685,138.6126751028955,186.2184742422189,0.7443551219445533
0,kloka_0014,kloka,1.7354182179200797,2.5980392156862746,0.0,46.73260284505959,1.3333333333333335,10.0,0.275759323337178,15.490196078431373,3.5294117647058822,0.9803921568627451,4.509803921568627,0.6026810461882777,1.0767012687427913,15.490196078431373,141.01904694705937,190.4772944398446,0.7403457055696219
0,kloka_0013,kloka,1.6715686274509804,2.553921568627451,0.0,40.38350634371396,2.0,11.764705882352942,0.40032679738562094,13.137254901960784,3.5294117647058822,0.7843137254901961,4.313725490196078,0.5298266568885917,1.1580882352941178,14.313725490196079,142.7375466139784,194.40803073423797,0.7342163082198245
0,kloka_0012,kloka,1.692329873125721,2.5049019607843137,0.0,58.764609765474816,2.1470588235294117,2.3529411764705883,0.3428489042675894,17.647058823529413,2.941176470588235,0.9803921568627451,3.9215686274509802,0.6809029940804349,0.8786181139122315,20.0,148.46913642805922,195.47349058267346,0.759535914488956
0,kloka_0011,kloka,1.7432740538075697,2.431372549019608,0.0,50.715782391387926,1.4019607843137254,10.392156862745098,0.2369281045751634,5.098039215686274,2.549019607843137,1.3725490196078431,3.9215686274509802,0.8063151564290606,1.0321350762527233,16.862745098039216,145.98685098563615,191.37718595230385,0.7628226439802488
0,kloka_0010,kloka,1.7390271493212668,2.6911764705882355,0.0,79.2597078046905,1.5784313725490198,25.294117647058822,0.31660899653979235,25.49019607843137,11.176470588235295,0.19607843137254902,11.372549019607844,0.1959644548287251,1.0468409586056644,25.49019607843137,154.31431793426643,195.11882026045512,0.7908735699010446
0,kloka_0009,kloka,1.7465958605664487,2.583333333333333,0.0,42.581603229527104,1.8529411764705883,7.8431372549019605,0.3502499038831219,7.8431372549019605,2.5490196078431375,0.7843137254901961,3.3333333333333335,0.7505844844184469,0.9699754901960784,14.117647058823529,140.81367422717676,188.37286468232088,0.7475263194868872
0,kloka_0008,kloka,1.726782185742514,2.5588235294117645,0.0,73.24327181853133,2.6470588235294117,9.607843137254902,0.4068627450980392,11.764705882352942,4.313725490196079,0.5882352941176471,4.901960784313726,0.4685411558454639,1.1957153231663036,25.294117647058822,151.01049231160437,195.72016702276738,0.7715632712189434
