,Name,Run_ID,Avg RHL (mm),Max RHL (mm),Min RHL (mm),Total RHD (mm^{2}),Max RHL Segment Delta (mm),Max RHL Segment Delta Pos (mm),Max RHD Segment Delta (mm),Max RHD Segment Delta Pos (mm),Elongation Zone Distance (mm),Elongation Zone Start (mm),Elongation Zone Stop (mm),Elongation Zone Gradient,Root Thickness (mm),Root Length (mm)
0,robigus_0011,Robigus,1.3351573187414503,2.0441176470588234,0.0,58.83391003460208,0.9117647058823529,23.137254901960784,0.16541714725105727,23.137254901960784,6.2745098039215685,1.5686274509803921,7.8431372549019605,0.26808242861991005,0.665158371040724,25.294117647058822
0,robigus_0003,Robigus,1.1200670141474312,1.8088235294117647,0.0,29.599000384467516,0.7254901960784312,2.7450980392156863,0.12927720107650903,2.7450980392156863,2.7450980392156863,0.39215686274509803,3.1372549019607843,0.38521586801533586,0.8363970588235294,15.490196078431373
0,robigus_0009,Robigus,1.3584489975765586,1.9852941176470589,0.0,42.14090734332949,0.980392156862745,15.098039215686274,0.1518646674356017,7.647058823529412,5.686274509803921,1.1764705882352942,6.862745098039215,0.31299897292024,0.7805010893246188,17.45098039215686
0,robigus_0005,Robigus,1.3826082516339868,2.0245098039215685,0.0,46.28767781622453,1.2745098039215685,18.03921568627451,0.21472510572856596,18.03921568627451,4.117647058823529,1.1764705882352942,5.294117647058823,0.43663008778555007,0.8573529411764707,18.823529411764707
0,robigus_0004,Robigus,1.4139093137254901,2.1911764705882355,0.0,39.43512110726644,2.3823529411764706,15.686274509803921,0.4171472510572857,15.686274509803921,4.313725490196078,0.7843137254901961,5.098039215686274,0.3908085102278235,0.9297385620915032,15.686274509803921
0,robigus_0001,Robigus,1.448231319554849,2.3333333333333335,0.0,72.91041906958861,1.4313725490196079,7.450980392156863,0.23116109188773548,28.431372549019606,4.901960784313726,0.7843137254901961,5.686274509803922,0.305386153282143,0.7843137254901961,29.019607843137255
0,robigus_0006,Robigus,1.4370234204793029,1.9705882352941178,0.0,35.5084582852749,1.156862745098039,4.117647058823529,0.19675124951941558,4.117647058823529,3.7254901960784315,0.9803921568627451,4.705882352941177,0.46339837916875,0.8496732026143792,14.117647058823529
0,robigus_0007,Robigus,1.432722364308042,2.333333333333333,0.0,34.2059784698193,0.7450980392156863,11.96078431372549,0.16416762783544792,13.529411764705882,3.7254901960784315,1.1764705882352942,4.901960784313726,0.4463719400615842,0.8319327731092437,13.529411764705882
0,soissons_0003,Soissons,1.4376212023270847,2.0,0.0,46.00480584390619,1.6274509803921569,17.647058823529413,0.2894079200307574,17.647058823529413,3.333333333333333,0.9803921568627451,4.313725490196078,0.5142912045843719,0.9886480908152734,17.84313725490196
0,soissons_0006,Soissons,1.4845811051693405,2.2401960784313726,0.0,28.277393310265282,0.7352941176470587,8.235294117647058,0.1318723567858516,10.784313725490197,3.9215686274509802,0.39215686274509803,4.313725490196078,0.5006846634597022,0.9215686274509803,10.784313725490197
0,soissons_0001,Soissons,1.5572512023677394,2.230392156862745,0.0,58.00855440215302,2.215686274509804,20.19607843137255,0.3751441753171857,20.392156862745097,3.529411764705882,0.5882352941176471,4.117647058823529,0.511238308653116,1.0110826939471442,20.784313725490197
0,soissons_0012,Soissons,1.6636601307189542,2.235294117647059,0.0,43.94550173010381,2.6470588235294117,1.1764705882352942,0.49855824682814304,1.1764705882352942,2.156862745098039,2.3529411764705883,4.509803921568627,0.40117253647355045,1.0900735294117647,14.705882352941176
0,soissons_0005,Soissons,1.6740522875816994,2.401960784313726,0.0,44.44405997693195,1.9607843137254901,14.509803921568627,0.3490965013456363,14.509803921568627,5.686274509803922,0.9803921568627451,6.666666666666667,0.3742576078674588,0.9424019607843137,14.705882352941176
0,soissons_0008,Soissons,1.4540732959850604,2.269607843137255,0.0,42.337946943483274,1.6274509803921569,16.470588235294116,0.30430603613994617,16.470588235294116,3.725490196078431,1.3725490196078431,5.098039215686274,0.4756389467615642,1.0212418300653596,16.470588235294116
0,soissons_0011,Soissons,1.31680123029604,1.946078431372549,0.0,23.64600153787005,0.6470588235294117,6.470588235294118,0.17204921184159938,10.0,3.5294117647058822,1.1764705882352942,4.705882352941177,0.5109622088028916,0.7531194295900178,10.0
0,soissons_0002,Soissons,1.3859995217599235,1.926470588235294,0.0,39.40051903114187,0.5392156862745099,9.411764705882353,0.15647827758554403,1.1764705882352942,2.5490196078431375,0.39215686274509803,2.9411764705882355,0.6653047390276949,0.9776688453159043,16.07843137254902
0,soissons_0010,Soissons,1.5035714285714286,2.0441176470588234,0.0,36.7822952710496,2.5784313725490198,0.9803921568627451,0.48260284505959244,0.9803921568627451,2.549019607843137,2.549019607843137,5.098039215686274,0.28760938244642076,1.04640522875817,13.72549019607843
0,soissons_0009,Soissons,1.4140715109573243,2.151960784313726,0.0,24.84534794309881,0.911764705882353,6.862745098039215,0.09573241061130333,6.862745098039215,2.941176470588235,0.9803921568627451,3.9215686274509802,0.6024540901502503,0.8796791443850268,10.0
0,soissons_0007,Soissons,1.4484351432880844,2.406862745098039,0.0,53.77441368704344,2.303921568627451,16.274509803921568,0.4282006920415225,17.058823529411764,5.490196078431373,0.5882352941176471,6.078431372549019,0.28646247594029195,1.1876114081996436,20.392156862745097
0,soissons_0014,Soissons,1.2236907421196326,1.9019607843137254,0.0,33.003748558246826,0.9803921568627451,6.470588235294118,0.15609381007304882,3.3333333333333335,4.509803921568627,0.9803921568627451,5.490196078431373,0.27693694905659505,0.9044117647058824,15.490196078431373
0,soissons_0013,Soissons,1.3108573216520651,1.9264705882352942,0.0,42.500480584390615,0.6568627450980391,7.254901960784314,0.23231449442522106,18.431372549019606,3.137254901960784,1.1764705882352942,4.313725490196078,0.4716943266205739,0.8797729618163055,18.431372549019606
0,spark_0003,Spark,1.400753585016096,2.215686274509804,0.0,64.87783544790466,0.9803921568627452,26.274509803921568,0.26893502499038835,26.274509803921568,9.607843137254902,2.3529411764705883,11.96078431372549,0.18447697129005639,0.7062454611474219,26.274509803921568
0,spark_0008,Spark,1.3651615575807787,2.0882352941176467,0.0,66.34236831987698,1.784313725490196,27.84313725490196,0.3556324490580546,27.84313725490196,10.0,1.7647058823529411,11.764705882352942,0.17977500950073957,0.6595672751859365,27.84313725490196
0,spark_0009,Spark,1.5437818963201717,2.377450980392157,0.0,78.2527873894656,1.7352941176470589,28.627450980392158,0.34457900807381775,28.627450980392158,10.980392156862745,0.7843137254901961,11.764705882352942,0.1786564142132453,0.6852941176470588,28.627450980392158
0,spark_0004,Spark,1.49383541295306,2.093137254901961,0.0,69.12331795463282,0.892156862745098,6.666666666666667,0.14158016147635524,6.666666666666667,6.2745098039215685,1.5686274509803921,7.8431372549019605,0.2894602459651022,0.8133623819898329,25.88235294117647
0,spark_0006,Spark,1.3858675545689971,2.2058823529411766,0.0,51.40676662821991,0.6764705882352939,20.58823529411765,0.17233756247597076,20.784313725490197,7.254901960784313,1.3725490196078431,8.627450980392156,0.25168891213854017,0.7549019607843137,20.784313725490197
0,spark_0007,Spark,1.49075311942959,2.382352941176471,0.0,68.81478277585543,0.911764705882353,20.0,0.16993464052287582,22.352941176470587,12.549019607843137,1.5686274509803921,14.117647058823529,0.17438077457589532,0.5885984023238925,25.88235294117647
0,spark_0005,Spark,1.2832956259426846,2.0294117647058822,0.0,57.749903883121874,0.7843137254901961,25.294117647058822,0.16945405613225684,25.294117647058822,10.392156862745098,1.3725490196078431,11.764705882352942,0.1714165739958908,0.6840120663650076,25.49019607843137
0,spark_0002,Spark,1.5421036631706946,2.377450980392157,0.0,69.19684736639753,0.6862745098039218,13.529411764705882,0.12764321414840446,14.313725490196079,8.235294117647058,1.7647058823529411,10.0,0.23159825881417512,0.5923831070889894,25.294117647058822
0,spark_0001,Spark,1.1824946846208364,2.25,0.0,34.27950788158401,0.5294117647058822,10.0,0.11966551326412919,16.274509803921568,11.372549019607844,2.156862745098039,13.529411764705882,0.1794985339797949,0.5611303344867359,16.274509803921568
0,xi19_0013,Xi19,1.5384066247858366,2.1715686274509807,0.0,56.00941945405613,2.156862745098039,20.19607843137255,0.37697039600153787,19.80392156862745,4.117647058823529,0.9803921568627451,5.098039215686274,0.4288195794707252,0.9309269162210339,20.19607843137255
0,xi19_0012,Xi19,1.5351150075414781,2.200980392156863,0.0,56.32477893118031,1.0196078431372548,20.392156862745097,0.2559592464436755,20.392156862745097,6.274509803921569,1.3725490196078431,7.647058823529412,0.29029008212824964,0.8043672014260249,20.392156862745097
0,xi19_0005,Xi19,1.3691950464396283,1.9803921568627452,0.0,45.674163783160324,0.7647058823529413,13.72549019607843,0.1322568242983468,17.058823529411764,4.705882352941177,1.1764705882352942,5.882352941176471,0.39572017834013123,1.031372549019608,18.627450980392158
0,xi19_0003,Xi19,1.4203853955375252,2.0098039215686274,0.0,58.114763552479815,0.7254901960784312,13.72549019607843,0.11908881199538637,13.72549019607843,7.254901960784313,1.3725490196078431,8.627450980392156,0.25607041447316276,0.8361928104575164,22.745098039215687
0,xi19_0009,Xi19,1.5927820403523727,2.2794117647058822,0.0,77.10630526720493,1.8725490196078431,27.058823529411764,0.33679354094579006,27.058823529411764,5.294117647058823,1.5686274509803921,6.862745098039215,0.3462498977650821,0.8848039215686274,27.058823529411764
0,xi19_0010,Xi19,1.5082442067736186,2.0441176470588234,0.0,68.74307958477507,0.8333333333333333,13.137254901960784,0.1259131103421761,13.137254901960784,6.666666666666667,1.7647058823529411,8.431372549019608,0.2790183475658585,0.7374727668845317,25.88235294117647
0,xi19_0002,Xi19,1.3011204481792717,1.9950980392156863,0.0,31.19175317185698,0.9901960784313726,13.529411764705882,0.09948096885813151,11.176470588235293,5.882352941176471,1.7647058823529411,7.647058823529412,0.32128214599879873,0.75,13.72549019607843
0,xi19_0008,Xi19,1.5123394185260313,2.156862745098039,0.0,77.28844675124952,1.8235294117647058,28.431372549019606,0.32516339869281047,28.431372549019606,6.078431372549019,0.7843137254901961,6.862745098039215,0.2952199789985066,0.8839869281045752,28.431372549019606
0,xi19_0004,Xi19,1.4236853832442067,1.9852941176470589,0.0,44.24423298731257,1.7745098039215688,17.254901960784313,0.31968473663975394,17.254901960784313,4.117647058823529,1.1764705882352942,5.294117647058823,0.40196216854912187,0.9293085655314757,17.254901960784313
0,xi19_0006,Xi19,1.3641009595327491,1.9754901960784312,0.0,44.790369088812,1.4705882352941178,18.431372549019606,0.2640330642060746,18.431372549019606,4.117647058823529,1.1764705882352942,5.294117647058823,0.3945276652607677,1.0333333333333334,18.431372549019606
0,xi19_0011,Xi19,1.466503267973856,2.053921568627451,0.0,67.46193771626298,0.8529411764705883,16.274509803921568,0.1527297193387159,16.274509803921568,5.490196078431373,1.5686274509803921,7.0588235294117645,0.3232127198619931,0.8518518518518519,25.88235294117647
0,xi19_0001,Xi19,1.0511480908152735,1.4362745098039216,0.0,28.881872356785856,1.5294117647058822,13.333333333333334,0.26230296039984624,13.333333333333334,4.705882352941177,0.9803921568627451,5.686274509803922,0.2770457019387811,0.8051470588235294,14.901960784313726
